00001_b.jpg,False
00016_r.jpg,True
00017_r.jpg,True
00018_b.jpg,True
00021_r.jpg,False
00066.jpg,True
00074.jpg,True
00084.jpg,True
00086.jpg,True
HondaNSX.png,True
Mazda-RX-8.png,True
toyotaPrius.png,True
